name,nat,tm,age,pos,cm,kg,app,min,G,A,yel,red,spG,pa%,aerWon,moM,tac,int,fouls,offW,clear,drbP,blcks,ownG,KP,drb,fouled,cOff,disp,unsT,avgP,crosses,longB,thrB
Patrick Roberts,Manchester City,eng,19,Midfielder,167,58,0(1),4,-,-,-,-,-,100,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,1,3,-,-,-
Kelechi Iheanacho,Manchester City,ng,19,FW,187,77,7(19),753,8,1,1,-,1.1,76.9,0.5,1,0.5,0.1,0.7,-,0.2,0.2,-,-,0.5,0.5,0.2,0.1,1.5,1,13.3,-,0.2,-
Timm Klose,Norwich,ch,28,D(C),193,87,10,850,1,-,3,-,0.3,65.4,4,3,1.4,2.4,0.6,0.8,10.2,0.6,1,1,-,0.2,0.7,-,-,0.2,25.7,-,2.9,-
Patrick Bamford,Norwich,eng,23,"AM(CLR),FW",185,71,2(5),236,-,-,-,-,1,69.5,0.7,-,0.7,0.1,0.9,-,0.1,0.4,-,-,0.3,0.4,0.4,0.1,1.6,1.4,8.4,-,0.1,-
Steven Whittaker,Norwich,sct,32,D(LR),185,87,8,661,1,-,1,1,1,74.7,0.4,-,1.5,0.9,0.9,0.1,2.9,1.6,0.5,-,0.3,0.6,0.4,-,0.8,0.8,38,0.4,1.6,-
Steven Naismith,Norwich,sct,29,"AM(CLR),FW",178,72,11(2),880,1,1,2,-,1.2,73.8,1,-,0.9,0.3,1,-,0.1,0.4,-,-,0.9,0.2,1.8,0.5,1.7,1.5,25.2,0.1,0.3,0.1
Jonny Howson,Norwich,eng,28,M(CR),180,77,33(3),2953,3,4,7,-,1,74.8,0.9,-,2.1,1.2,0.8,-,1.8,1.3,0.3,-,0.7,0.8,0.5,0.1,1,0.9,35.6,0.3,1.8,-
Sebastien Bassong,Norwich,cm,30,D(C),187,73,30(2),2789,1,-,4,-,0.6,76.8,3,-,0.8,1.7,0.8,0.9,8,0.4,0.6,-,0.1,0.3,0.7,0.1,0.2,0.2,27.5,-,2.3,-
Youssouf Mulumbu,Norwich,cd,29,M(C),177,65,5(2),371,-,-,1,-,0.4,89.2,0.6,-,3,0.9,0.7,-,0.6,0.9,-,-,0.1,0.7,0.4,0.1,1.1,0.7,22.4,-,1.1,-
Lewis Grabban,Norwich,eng,28,FW,183,71,3(3),250,1,-,-,-,0.7,84.3,-,-,-,-,0.3,-,-,0.3,-,-,0.8,0.2,0.3,0.8,1,0.3,11.7,0.3,0.3,-
Matthew Jarvis,Norwich,eng,30,M(LR),173,70,13(6),1021,1,1,-,-,0.5,77.3,0.3,-,0.5,0.3,0.2,-,0.2,0.3,0.1,-,0.9,0.3,0.4,0.1,0.5,0.8,13,0.9,0.5,-
Nathan Redmond,Norwich,eng,22,"AM(CLR),FW",173,69,24(11),2339,6,3,-,-,1.5,77.5,0.2,3,0.9,0.4,0.8,-,0.3,0.8,-,-,1.3,1.7,0.8,0.2,1.3,1.4,27.8,0.7,0.8,-
Andre Wisdom,Norwich,eng,23,D(R),186,78,9(1),824,-,-,1,-,0.2,76.9,0.9,-,1.9,0.8,0.3,0.2,2.2,0.4,0.1,-,0.4,0.8,0.3,-,0.7,0.5,30.8,0.4,1.3,-
Vadis Odjidja-Ofoe,Norwich,be,27,AM(C),181,67,3(7),275,-,2,2,-,0.3,77.8,0.4,-,0.9,0.3,0.5,-,0.5,0.5,-,-,0.8,0.6,0.3,-,0.8,0.7,13.5,0.2,0.3,-
Graham Dorrans,Norwich,sct,29,M(CLR),175,65,14(7),1288,-,1,2,-,0.8,85.8,0.4,-,1.1,1.2,0.7,-,0.6,1,0.1,-,0.7,0.8,0.2,-,0.4,0.6,34.4,0.1,2.5,-
Bradley Johnson,Norwich,eng,29,M(CL),178,68,1(3),151,-,-,-,-,2.5,70.1,1.3,-,1.3,-,1,-,0.8,0.3,-,-,0.5,-,1,0.3,1.5,0.3,16.8,0.5,0.8,-
Martin Olsson,Norwich,se,28,D(L),170,81,20(4),1773,1,2,2,-,0.3,63.1,1.1,-,1.1,1,0.8,0.2,2.8,0.4,0.2,-,0.3,0.3,0.8,-,0.3,0.8,19.9,0.5,1.4,-
Robbie Brady,Norwich,ie,24,"D(L),M(CL)",176,71,34(2),2988,3,2,3,-,1.5,70.5,1.2,4,2.8,1.6,1.1,0.2,2.4,1,0.1,-,1.5,1.4,0.5,0.1,1,1.1,31.6,1.7,2.1,-
Alexander Tettey,Norwich,no,30,M(C),180,68,23,1952,2,-,10,-,0.9,83.8,1.3,1,2.1,1.8,1.7,-,2.2,1,0.2,-,0.2,0.7,0.4,-,0.7,0.7,46.3,-,3,-
Declan Rudd,Norwich,eng,25,GK,191,80,11,990,-,-,2,-,-,40.7,-,-,0.1,0.1,0.2,-,0.8,-,-,-,-,-,-,-,-,-,26.8,-,7.8,-
Kyle Lafferty,Norwich,nir,28,"AM(LR),FW",196,70,0(1),13,-,-,-,-,-,100,-,-,-,-,-,-,1,-,-,-,-,-,-,-,1,1,4,-,-,-
Ryan Bennett,Norwich,eng,26,D(C),188,70,20(2),1838,-,-,7,-,0.4,74.3,2.5,1,0.9,1.6,0.6,1.1,7.9,0.4,0.6,1,0.2,-,0.2,-,-,0.1,25.5,-,3,-
Cameron Jerome,Norwich,eng,30,FW,185,85,19(15),1776,3,2,2,-,1.4,63.2,2.2,-,0.3,0.2,1.1,-,0.3,0.1,-,-,0.2,0.4,0.3,0.6,1.1,1.1,11.9,-,0.2,-
Russell Martin,Norwich,sct,30,D(CR),183,74,30,2698,3,-,4,1,0.6,73.3,1.5,-,1.4,1.2,1.1,0.6,6.7,0.6,0.8,-,0.3,-,0.2,-,0.2,0.3,37.3,0.2,4,-
Gary O'Neil,Norwich,eng,33,M(CR),173,70,19(8),1749,-,-,7,1,0.4,77,0.9,-,1.5,1.3,1.5,-,1.1,1.4,0.3,-,0.3,0.5,0.6,-,0.6,0.6,35,0.3,3.3,-
Wes Hoolahan,Norwich,ie,34,AM(CL),168,71,25(5),2006,4,8,1,-,0.9,82.1,0.1,1,0.9,0.5,0.6,-,-,1.3,-,-,1.6,1.1,1.3,0.2,2.3,1.5,37.1,0.5,1.2,0.1
Ivo Pinto,Norwich,pt,26,D(R),184,73,9(1),811,-,-,-,-,-,74.8,0.5,-,1.7,2.1,0.9,0.1,2.8,0.9,0.2,-,0.2,0.8,0.6,0.3,0.7,1.1,30.6,0.8,1.8,-
Gary Hooper,Norwich,eng,28,FW,175,71,0(2),11,-,-,-,-,0.5,80,-,-,-,-,-,-,-,-,-,-,-,-,0.5,-,-,-,2.5,-,0.5,-
Dieumerci Mbokani,Norwich,cd,30,FW,185,80,15(14),1589,7,1,-,-,1.3,68.8,4.1,1,0.4,0.1,0.6,-,0.8,0.3,-,-,0.9,0.8,1.6,1,1.7,1.7,16.7,-,0.1,-
John Ruddy,Norwich,eng,29,GK,193,97,27,2430,-,-,-,-,-,48.4,0.1,-,-,-,-,-,0.8,-,-,-,-,0.1,0.1,-,-,-,28.6,-,8.1,-
Saido Berahino,West Bromwich Albion,eng,23,"AM(CLR),FW",178,77,17(14),1746,4,-,-,-,1.1,78.1,0.3,-,0.6,0.2,0.6,-,-,0.5,-,-,0.6,0.6,0.8,0.3,1.9,1.6,14.7,0.1,0.5,-
Claudio Yacob,West Bromwich Albion,ar,29,DMC,181,77,33(1),2854,-,1,8,-,0.3,78.3,1.4,2,3.2,3.5,1.8,0.1,1.9,2,0.4,-,0.2,0.3,1.2,-,0.6,0.4,32.1,0.1,1.8,-
Craig Dawson,West Bromwich Albion,eng,26,D(CR),188,78,38,3385,4,-,3,-,1,62.4,3.1,2,1.6,2.2,0.7,0.2,4.3,1.1,0.7,1,0.7,0.2,0.7,0.1,0.4,0.8,29.4,0.7,2.2,-
Gareth McAuley,West Bromwich Albion,nir,36,D(C),191,70,34,3060,1,-,4,1,0.2,68.6,2.7,-,1.4,2.8,0.9,0.7,5,0.3,0.8,1,0.2,0.2,0.5,0.1,0.4,0.2,24.9,-,2.9,-
Victor Anichebe,West Bromwich Albion,ng,28,FW,185,80,3(7),365,-,-,-,-,1.3,64.8,2.8,-,0.2,0.2,0.2,-,0.8,0.2,-,-,0.5,0.4,0.7,0.4,0.9,1.5,10.8,-,-,-
Sam Field,West Bromwich Albion,,18,Midfielder,180,65,0(1),4,-,-,-,-,-,33.3,-,-,-,-,-,-,-,-,-,-,-,-,1,-,1,-,3,-,-,-
Tyler Roberts,West Bromwich Albion,wls,17,Midfielder,180,75,0(1),17,-,-,1,-,1,50,-,-,-,-,1,-,-,-,-,-,-,1,-,-,1,2,6,1,-,-
Stéphane Sessegnon,West Bromwich Albion,bj,32,M(CLR),172,72,21(4),1761,2,2,1,-,1.2,80.1,0.4,1,0.8,0.6,0.7,-,0.3,0.4,-,-,1.1,2.2,2.1,0.1,2.1,2.1,22.1,0.8,0.4,0.1
Joleon Lescott,West Bromwich Albion,eng,34,D(CL),190,89,2,180,-,-,-,-,-,89.5,1,-,1,3,-,-,5,0.5,0.5,-,-,0.5,0.5,-,0.5,-,43,-,1,-
Alex Pritchard,West Bromwich Albion,eng,23,AM(CL),171,62,0(2),62,-,-,-,-,1,81.8,-,-,2,-,0.5,-,-,0.5,-,-,-,1,0.5,-,1,-,11,-,-,-
James Chester,West Bromwich Albion,wls,27,D(CLR),177,75,9(4),963,-,-,5,-,-,69.1,1.6,-,2.5,1.8,0.8,0.1,3.8,1,0.4,-,0.3,0.2,0.5,-,0.3,0.4,25.2,0.1,0.8,0.2
Salomón Rondón,West Bromwich Albion,ve,26,FW,189,85,30(4),2568,9,2,1,1,2.1,65.5,2.7,1,0.3,0.4,1,-,1.3,0.5,-,-,0.8,0.4,1,0.8,2.6,2.7,18.5,0.2,0.3,-
Sandro,West Bromwich Albion,br,27,M(C),187,75,5(7),381,-,-,-,-,0.3,64,1.3,-,0.8,1.1,0.4,-,1,0.3,0.3,-,0.1,0.4,0.5,-,0.2,0.3,11.6,0.2,0.2,-
James McClean,West Bromwich Albion,ie,27,"AM(CLR),FW",180,70,28(7),2416,2,2,7,1,0.9,69.3,1.7,2,2,0.9,1,-,1.5,1.6,0.2,-,0.8,1.1,1.1,0.2,1.3,1,17.1,1.3,0.7,-
Chris Brunt,West Bromwich Albion,nir,31,"D(L),M(CL)",185,84,20(2),1803,-,3,7,-,0.8,69.8,1.1,-,1.3,1.7,0.8,0.1,3.1,0.9,0.5,-,1,0.6,0.4,-,0.4,0.6,28.3,1.2,2.7,-
Boaz Myhill,West Bromwich Albion,wls,33,GK,191,91,23,2070,-,-,2,-,-,41.9,0.2,-,-,-,-,-,0.8,-,-,-,-,-,0.2,-,-,-,26.3,-,8.9,-
Rickie Lambert,West Bromwich Albion,eng,34,FW,188,77,5(14),618,1,1,2,-,0.7,68.1,1.1,-,-,-,0.3,-,0.3,0.2,-,-,0.6,-,0.4,0.1,0.6,0.9,14.4,-,0.3,0.1
Jonathan Leko,West Bromwich Albion,eng,17,Midfielder,182,75,3(2),271,-,1,-,-,-,83.7,-,-,1.8,1,1.4,-,0.6,1,-,-,0.4,2.2,0.8,0.2,2.8,2.2,9.8,-,-,-
Jonas Olsson,West Bromwich Albion,se,33,D(C),195,85,25(3),2018,1,1,5,-,0.2,68.9,1.7,2,0.6,1.6,0.8,0.4,4.5,0.3,1.1,1,0.1,0.1,0.4,0.1,-,0.1,20.6,-,2.1,-
Darren Fletcher,West Bromwich Albion,sct,32,M(C),183,83,38,3376,1,3,3,-,0.6,78.2,0.9,-,1.4,1.3,0.5,-,0.9,1.2,0.2,-,0.8,0.8,0.8,-,1.5,1.1,38.9,0.3,2.8,-
Ben Foster,West Bromwich Albion,eng,33,GK,193,79,15,1350,-,-,1,-,-,42,0.1,-,-,0.1,-,-,0.4,0.1,-,-,-,-,-,-,-,0.1,24.6,-,8.7,-
Callum McManaman,West Bromwich Albion,eng,25,"AM(LR),FW",174,74,2(10),276,-,1,2,-,0.7,88.3,0.3,-,0.5,0.2,0.2,-,-,0.1,-,-,0.7,1.2,0.7,-,0.7,0.3,6.4,0.3,-,-
Sébastien Pocognoli,West Bromwich Albion,be,29,D(L),182,78,0(1),35,-,1,-,-,-,63.2,2,-,-,1,-,-,3,-,-,-,2,-,-,-,-,-,19,2,1,-
Cristian Gamboa,West Bromwich Albion,cr,26,D(R),175,67,0(1),27,-,-,1,-,1,75,-,-,2,2,1,-,-,1,-,-,-,-,1,1,-,1,12,-,-,-
James Morrison,West Bromwich Albion,sct,30,M(CR),178,64,17(1),1344,3,3,3,-,1.3,83.6,0.3,2,1.4,2.4,0.4,-,0.6,0.9,0.3,-,0.8,1.2,0.7,-,1.5,1.3,32.9,0.1,1.9,0.1
Serge Gnabry,West Bromwich Albion,de,21,AM(R),173,73,0(1),12,-,-,-,-,2,85.7,-,-,-,-,2,-,-,-,-,-,1,1,-,-,-,-,7,1,-,-
Craig Gardner,West Bromwich Albion,eng,29,"D(R),M(CLR)",178,76,20(14),2037,3,3,5,-,1.4,64.2,0.9,1,1.5,0.9,1.1,-,0.7,0.9,0.1,-,0.7,0.2,0.8,0.2,0.8,1,18.1,0.7,0.8,-
Jonny Evans,West Bromwich Albion,nir,28,D(CL),188,77,30,2593,1,1,4,-,0.2,75.1,1.8,1,2.4,3,0.8,0.3,3.4,0.8,0.9,-,0.3,0.7,0.7,-,0.5,0.2,32.8,0.4,3.7,-
Simon Francis,Bournemouth,eng,31,D(CR),183,79,38,3387,-,4,5,1,0.2,79.2,2.8,1,2.8,2.3,0.9,0.5,5.4,0.8,0.6,-,0.9,0.8,0.3,0.1,0.5,0.4,55.4,0.7,4.7,-
Andrew Surman,Bournemouth,za,30,M(CL),180,73,38,3420,-,3,4,-,0.4,85.3,1.2,1,1.3,2.9,0.7,-,1.7,0.9,0.3,-,1.1,0.4,0.5,-,0.7,0.8,60.2,0.1,5.7,0.1
Matt Ritchie,Bournemouth,sct,27,AM(CR),173,70,33(4),2979,4,6,5,-,2.1,76.2,0.6,-,1.5,1.3,1.1,-,0.9,1.1,-,-,1.1,0.5,1.5,0.1,1.2,1.4,38.6,1.2,2.5,-
Tommy Elphick,Bournemouth,eng,29,D(C),180,73,11(1),1012,1,-,1,-,0.3,82.7,3,-,0.9,2.7,0.8,0.8,4.3,0.6,0.1,-,0.1,-,0.7,0.1,0.1,0.2,38.1,-,2.3,-
Tokelo Rantie,Bournemouth,za,26,FW,172,68,0(3),38,-,-,-,-,0.3,90.9,-,-,1,-,1,-,-,-,-,-,0.3,-,-,0.3,0.7,0.3,3.7,-,-,-
Lewis Grabban,Bournemouth,eng,28,FW,183,71,4(11),570,-,-,2,-,1,82,0.3,-,0.7,0.1,0.5,-,0.1,0.4,0.1,-,0.2,0.7,0.1,0.1,0.8,0.8,15.9,0.1,0.5,0.1
Eunan O'Kane,Bournemouth,nir,26,DMC,173,69,6(10),752,-,1,2,-,0.4,77,0.2,-,0.6,0.5,0.4,-,0.8,0.6,0.1,-,0.4,0.7,0.4,0.1,0.5,0.5,23.7,-,1.9,-
Adam Federici,Bournemouth,au,31,GK,188,90,6,496,-,-,-,-,-,71.3,-,-,-,-,-,-,0.8,0.3,-,-,-,-,-,-,-,-,18,-,6,-
Lee Tomlin,Bournemouth,eng,27,"AM(CLR),FW",180,74,3(3),289,-,-,1,-,0.8,73.3,0.7,-,1,0.3,0.3,-,0.2,0.8,-,-,1.2,1,1.3,-,0.8,1,19.3,-,0.7,-
Adam Smith,Bournemouth,eng,25,D(R),178,74,22(9),2097,2,-,5,-,0.5,84.3,0.7,1,2.3,1.4,1.1,0.1,1.6,0.9,0.2,-,0.5,1.5,1.6,0.1,0.5,1.1,29.4,0.4,1.2,-
Joshua King,Bournemouth,no,24,"AM(CLR),FW",185,83,24(7),1927,6,2,1,-,1.8,76.9,1,1,1,0.3,1.2,-,0.4,0.4,-,-,0.8,1.5,0.9,0.5,1.6,2.8,14.4,0.2,0.1,-
Tyrone Mings,Bournemouth,eng,23,D(L),191,77,0(1),12,-,-,-,-,-,100,-,-,-,2,-,-,-,-,-,-,-,-,-,-,1,-,3,-,-,-
Ryan Allsop,Bournemouth,eng,24,GK,186,87,0(1),45,-,-,-,-,-,87.5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,8,-,1,-
Max Gradel,Bournemouth,ci,28,M(LR),175,69,11(3),899,1,2,1,-,1.3,73.8,0.4,-,1.6,0.9,0.8,-,0.4,1.4,0.1,-,0.7,1.4,1.9,0.2,0.9,1.8,20.4,0.7,0.5,-
Harry Arter,Bournemouth,ie,26,M(C),175,73,21,1674,1,-,7,-,1.7,86,0.4,-,2.7,1.2,1.1,-,0.4,1.7,-,-,1.2,1,0.8,-,1.5,1,49.2,0.2,3.8,0.1
Juan Iturbe,Bournemouth,ar,23,AM(LR),169,62,0(2),56,-,-,-,-,0.5,78.3,0.5,-,-,1,-,-,-,1,-,-,0.5,1.5,0.5,-,-,1,11.5,-,1,-
Junior Stanislas,Bournemouth,eng,26,AM(LR),180,79,17(4),1442,3,2,1,-,2.1,78.4,0.7,1,1.4,0.9,0.5,-,0.5,0.6,-,-,1.6,1.5,0.6,0.1,0.6,1.2,31.5,0.7,0.7,0.1
Shaun MacDonald,Bournemouth,wls,28,M(C),185,76,0(3),29,-,-,-,-,-,88.9,-,-,-,0.3,-,-,-,-,-,-,-,-,-,-,-,0.3,6,-,0.3,-
Benik Afobe,Bournemouth,eng,23,"AM(C),FW",183,79,12(3),937,4,-,-,-,0.9,87.1,0.7,-,0.3,0.1,1,-,0.6,0.2,-,-,0.8,0.3,0.6,0.6,1.2,1.7,14.9,0.1,0.1,-
Artur Boruc,Bournemouth,pl,36,GK,193,89,32,2880,-,-,2,-,-,54,0.1,2,-,-,-,-,0.6,-,-,-,-,-,-,-,-,-,23.2,-,5.2,-
Glenn Murray,Bournemouth,eng,32,FW,183,80,6(13),669,3,-,2,-,1.2,65.4,1.2,-,0.4,0.2,0.9,-,0.5,0.5,0.2,-,0.3,0.5,0.9,0.6,0.8,1.3,9.4,0.1,0.2,-
Yann Kermorgant,Bournemouth,fr,34,"AM(C),FW",184,84,0(7),125,-,-,-,-,0.1,71.2,0.9,-,-,0.3,-,-,0.1,-,-,-,0.1,-,0.4,0.1,0.7,-,8.4,-,0.4,-
Callum Wilson,Bournemouth,eng,24,FW,180,66,9(4),773,5,-,-,-,1.3,73.3,0.3,1,0.4,0.1,0.9,-,0.1,0.2,0.2,-,0.5,0.5,1.5,0.3,1.7,2.4,10.1,0.1,0.1,-
Marc Pugh,Bournemouth,eng,29,AM(L),180,72,15(11),1337,3,2,1,-,0.8,78.6,0.5,2,1.2,0.6,0.4,-,0.4,0.7,-,-,0.5,1.2,1.1,-,1.4,1.3,19.3,0.3,0.7,-
Dan Gosling,Bournemouth,eng,26,M(C),178,71,28(6),2445,3,1,6,-,1.2,83.6,1.1,-,2.1,1.5,0.9,-,0.6,1.9,0.4,-,0.8,1.1,1.2,-,1.2,1.6,35.1,-,1.2,0.1
Sylvain Distin,Bournemouth,fr,38,D(C),193,87,9(3),843,-,-,-,-,0.2,83.3,2.8,-,1.6,2,0.3,0.2,3.9,0.4,0.3,-,0.1,0.5,0.1,0.1,0.1,-,37.4,-,1.5,-
Steve Cook,Bournemouth,eng,25,D(C),185,83,36,3196,4,-,5,-,0.7,81.4,3.4,4,0.9,2.3,0.4,1,8.3,0.5,1,-,0.2,0.1,0.2,0.1,0.1,0.1,43.8,-,4.9,-
Charlie Daniels,Bournemouth,eng,30,D(L),175,75,37,3286,3,5,2,-,0.5,80.4,0.7,1,2,1.4,0.3,0.3,2.1,0.8,0.1,-,1,1.5,0.5,0.1,0.7,0.9,45.8,0.9,1.8,-
Marvin Emnes,Swansea,nl,28,"AM(C),FW",180,66,1(1),66,-,-,-,-,0.5,71.4,-,-,0.5,0.5,-,-,-,0.5,-,-,-,-,-,-,0.5,1,7,-,-,-
Wayne Routledge,Swansea,eng,31,"M(CLR),FW",170,64,22(6),1683,2,1,3,-,0.6,74.5,0.2,-,0.8,0.4,1.1,-,0.3,0.3,-,-,1,0.6,0.8,0.3,1.9,2,23.2,0.4,0.8,-
Jack Cork,Swansea,eng,27,DMC,183,70,28(7),2545,1,2,3,-,0.5,83.8,1.7,1,2.2,2.4,0.8,0.1,1.9,0.9,0.3,1,0.9,0.9,1.3,0.1,1,0.8,48.9,0.1,2.3,0.1
Jay Fulton,Swansea,sct,22,Midfielder,178,68,0(2),20,-,-,-,-,-,100,-,-,1.5,-,0.5,-,-,-,-,-,-,-,-,-,-,0.5,5,-,0.5,-
Ashley Williams,Swansea,wls,32,D(C),183,77,36,3240,2,1,8,-,0.4,85,2,5,1.9,2.8,0.8,0.6,8.7,0.4,1.2,-,0.3,0.2,0.4,0.1,0.2,0.3,52.3,-,4.9,-
Kyle Bartley,Swansea,eng,25,D(C),185,76,3(2),284,-,-,2,-,0.4,78.7,2.2,-,1.8,1.2,0.8,0.8,5.8,0.2,1.4,-,0.2,0.2,0.8,-,-,0.8,25.4,-,1,-
Jonjo Shelvey,Swansea,eng,24,M(C),185,80,14(2),1221,1,2,5,-,2.1,83.6,0.4,1,0.9,1.6,0.6,-,0.8,0.9,0.1,-,1.5,0.9,0.4,0.1,0.8,0.6,51.6,0.9,6.2,0.3
André Ayew,Swansea,gh,26,"M(CLR),FW",176,72,34,2940,12,2,5,-,2,81.7,1.3,3,1.6,0.7,1,-,0.4,1.2,0.1,-,0.7,0.8,2.3,0.3,2.1,1.5,31,0.1,0.7,0.1
Nathan Dyer,Swansea,eng,28,M(R),165,60,0(1),18,-,-,-,-,-,100,-,-,-,-,1,-,-,1,-,-,2,1,-,-,-,1,10,-,-,-
Leroy Fer,Swansea,nl,26,M(CL),188,79,9(2),759,-,2,2,-,0.5,84.1,2,-,1.9,1.2,1.3,0.1,1.4,1.2,0.2,-,0.7,0.5,1.3,-,0.9,0.7,40.1,-,2.5,-
Jordi Amat,Swansea,es,24,D(C),184,78,5(3),461,-,-,-,-,0.1,79.8,0.9,1,0.9,2,0.5,0.6,3.5,-,0.4,-,0.1,0.3,0.5,-,0.1,0.4,24.1,-,1.5,-
Jefferson Montero,Swansea,ec,27,M(L),170,68,14(9),1360,-,2,-,-,0.9,75.9,0.5,1,0.9,0.4,0.5,-,0.1,0.8,-,-,1.1,1.8,1.7,0.2,1.2,1.5,15.9,0.9,0.2,-
Modou Barrow,Swansea,gm,23,AM(R),176,63,6(16),782,1,2,-,-,0.5,79.1,0.1,-,0.8,0.4,0.1,-,0.2,0.5,-,-,0.6,1,1.1,0.1,1.2,0.5,9.4,0.3,0.3,-
Gylfi Sigurdsson,Swansea,is,27,M(CLR),186,79,32(4),2917,11,3,6,-,2.4,78.9,0.1,3,1.2,0.8,0.7,-,0.4,1.3,0.1,-,1.6,0.7,0.6,0.1,1.3,1.6,33.1,1.1,0.6,0.1
Bafétimbi Gomis,Swansea,fr,31,FW,184,77,18(15),1698,6,-,-,-,1.8,80.2,0.9,-,0.2,0.2,0.5,-,0.6,0.2,-,-,0.5,0.7,0.6,1.2,1.4,1.9,15.4,-,0.5,-
Ki Sung-yueng,Swansea,kr,27,DMC,187,79,21(7),1853,2,1,4,-,0.9,90.9,0.6,-,1.1,1,0.7,-,0.6,0.8,0.1,1,0.8,0.4,0.9,-,0.9,0.7,41.8,0.1,3.5,-
Angel Rangel,Swansea,es,33,D(R),188,84,20(3),1822,-,-,6,-,0.6,79.9,1.6,-,1.8,2.6,0.8,0.3,3.1,0.8,0.3,-,0.5,0.6,0.7,0.1,0.7,0.7,55.6,0.5,2.8,-
Lukasz Fabianski,Swansea,pl,31,GK,190,83,37,3330,-,1,1,-,-,58,0.4,2,-,-,-,-,1.1,-,-,-,0.1,-,0.2,-,-,0.1,27,-,7.3,-
Kyle Naughton,Swansea,eng,27,D(LR),175,73,19(8),1763,-,3,2,1,0.3,78.9,1.1,-,1.5,1.8,0.9,0.1,2.4,0.9,0.1,-,0.7,0.5,0.8,-,0.6,0.7,40,0.4,1.5,-
Eder,Swansea,pt,28,FW,188,81,2(11),269,-,-,-,-,0.4,73.3,0.7,-,0.3,0.1,0.8,-,0.5,-,-,-,0.2,0.5,0.7,0.1,0.6,0.7,6.6,-,0.1,-
Leon Britton,Swansea,eng,33,M(C),168,64,19(6),1528,-,-,4,-,0.2,88,0.4,-,1.6,2.5,0.6,-,0.7,1.1,0.2,-,0.2,0.6,0.7,-,1,1,40,-,0.6,-
Kristoffer Nordfeldt,Swansea,se,27,GK,190,85,1,90,-,-,-,-,-,72,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,25,-,12,-
Federico Fernández,Swansea,ar,27,D(C),190,83,32,2880,1,1,3,-,0.5,84.8,2.7,1,1.8,2.5,1,0.8,6.8,0.8,0.7,2,0.3,0.1,0.7,0.1,0.1,0.3,53,-,2.6,-
Matt Grimes,Swansea,eng,21,M(CL),178,70,1,90,-,-,-,-,1,72.7,1,-,1,-,3,-,-,2,-,-,1,-,1,-,1,1,44,-,5,-
Alberto Paloschi,Swansea,it,26,FW,175,68,7(3),669,2,-,2,-,1.5,74.4,0.5,-,0.7,0.7,1.7,-,0.4,0.5,0.1,-,0.3,0.2,0.6,0.6,1.3,1.8,19.9,0.1,0.3,-
Neil Taylor,Swansea,wls,27,"D(L),M(L)",175,65,33(1),2947,-,1,4,-,0.3,78.2,0.8,-,1.2,1.9,1.1,0.2,2,0.7,0.3,-,0.5,0.4,0.8,-,0.6,0.4,37.8,0.5,2,-
Stephen Kingsley,Swansea,sct,22,D(L),178,67,4,356,-,1,-,-,0.3,76.4,0.8,-,1.3,0.3,0.5,0.3,5,1,1,1,0.5,1.5,0.8,-,-,0.3,27.5,1.8,1.5,-
